"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X19150.20","Phosphoribosyl pyrophosphate synthase-associated protein 2","KPRB","O60256","PRPSAP2",332,-0.109732526591579,0.0184482997212754,7.08672933583357e-09,3.34945306301321e-07,297,-0.0393994118966349,0.04692129372904,0.401770692638421,0.725142991623101,629,-0.1003,0.0172,5.12861383991366e-09,1.13701897553962e-07
"X3520.58","Transforming growth factor beta-3","TGF-b3","P10600","TGFB3",331,0.112495314348453,0.0189638585577397,7.76039324302894e-09,3.61945939970934e-07,297,0.0328733983736613,0.014581502840908,0.0249108732525626,0.165644624038108,628,0.0625,0.0116,6.60693448007596e-08,9.34750828908116e-07
"X11567.23","Zinc finger protein 10","ZNF10","P21506","ZNF10",331,0.0726492188171571,0.0122500000307986,7.82631304749986e-09,3.61945939970934e-07,297,0.033150150171634,0.0150093374567721,0.0279793203771492,0.176147215323012,628,0.0569,0.0095,2.08929613085404e-09,5.72360678904664e-08
"X13631.1","Retinoblastoma-binding protein 5","RB binding protein 5","Q15291","RBBP5",331,0.0734306439836003,0.0123888280914789,7.97287265376884e-09,3.64801332807019e-07,297,0.0557980513037126,0.0164129960915632,0.000769060064372551,0.0255023987514462,628,0.067,0.0099,1.20226443461741e-11,1.12411724636728e-09
"X7143.9","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase, isoform C","GNT2C","Q8NFS9","None",332,0.0903993004175148,0.01526041499207,8.10002839623969e-09,3.65818604467758e-07,297,0.0526936179525289,0.0171647546774569,0.00234359382094354,0.0462376010269641,629,0.0738,0.0114,1e-10,5.65921052631579e-09
"X5443.62","Atrial natriuretic factor","ANP","P01160","NPPA",332,0.115331932072111,0.0194750705442872,8.17805263552381e-09,3.65818604467758e-07,297,0.112297295868697,0.0273402885010585,5.2055883098109e-05,0.00947293477910035,629,0.1143,0.0159,5.75439937337157e-13,9.51910450187350e-11
"X9569.14","Scavenger receptor class A member 3","SCAR3","Q6AZY7","SCARA3",330,0.062614428389822,0.0105742009159792,8.2502684569571e-09,3.65818604467758e-07,297,-0.0047922408070092,0.0148512905939989,0.747167977283132,0.920111983279578,627,0.0399,0.0086,3.54813389233575e-06,2.69145041815451e-05
"X5089.11","Interleukin-7 receptor subunit alpha","IL-7 Ra","P16871","IL7R",332,0.0887966968678678,0.0150070533377588,8.40671296561587e-09,3.68951759848101e-07,297,0.0466898342503001,0.0163187335445753,0.00452744303590042,0.0636027686039483,629,0.0695,0.011,3.16227766016838e-10,1.36009562163842e-08
"X5335.73","Annexin A6","annexin VI","P08133","ANXA6",332,-0.191875900687646,0.0324414402166617,8.52107834790228e-09,3.70193514892199e-07,297,-0.0733794266504303,0.0468622359072719,0.118469530187817,0.399673612054984,629,-0.1535,0.0267,8.7096358995608e-09,1.72627391723553e-07
"X19169.88","Acidic fibroblast growth factor intracellular-binding protein","FIBP","O43427","FIBP",332,-0.186304544469309,0.0315243997380859,8.7421986033356e-09,3.76001961929464e-07,297,-0.019415974366941,0.0381517251486712,0.611197644845444,0.860478255476352,629,-0.1186,0.0243,1.07151930523761e-06,9.68194229375409e-06
"X8249.124","ALK tyrosine kinase receptor","ALK","Q9UM73","ALK",331,0.0566990683834468,0.00960914427655356,9.22455016016276e-09,3.92819705335248e-07,297,0.0218339925688488,0.0308749821480962,0.48002411063338,0.779517536755678,628,0.0536,0.0092,5.12861383991366e-09,1.13701897553962e-07
"X11657.86","Suppressor of cytokine signaling 7","SOCS7","O14512","SOCS7",331,0.0628445206367034,0.0106629476101609,9.57390236778046e-09,4.03699549841409e-07,297,0.0250872042151832,0.0137650354087512,0.0694006017358899,0.297896195674713,628,0.0487,0.0084,7.76247116628693e-09,1.58229329318484e-07
"X7982.10","39S ribosomal protein L32, mitochondrial","RM32","Q9BYC8","MRPL32",331,0.0711384056272282,0.0120756170383506,9.71346089774756e-09,4.05607721565168e-07,297,0.024088279111142,0.0118598408278449,0.0431556980366955,0.22844066452533,628,0.0472,0.0085,2.45470891568503e-08,4.14027570445541e-07
"X14286.2","Nuclear factor of activated T-cells, cytoplasmic 1","NF-ATc1","O95644","NFATC1",332,-0.0509222263269167,0.00865362422415821,1.00415595752749e-08,4.1527642051209e-07,297,-0.0331956906049288,0.0218977649506453,0.130620093691298,0.424379700766757,629,-0.0485,0.008,1.65958690743756e-09,4.72707502575428e-08
"X12875.28","Ubiquitin domain-containing protein 2","UBTD2","Q8WUN7","UBTD2",332,0.0853721955641554,0.0145247960277353,1.04215685075284e-08,4.26887296675044e-07,297,0.0499385673091449,0.0147745988997019,0.000823788031604115,0.026441136745741,629,0.068,0.0104,5.37031796370253e-11,3.44742351669919e-09
"X5452.71","Asialoglycoprotein receptor 1","ASGR1","P07306","ASGR1",330,0.224777818280806,0.0383245881180223,1.12204393375094e-08,4.55274618779509e-07,297,0.0972208241585628,0.0399720510870262,0.0156095670886765,0.125724247281643,627,0.1637,0.0277,3.31131121482591e-09,8.04629917229731e-08
"X10045.47","Cullin-3","CUL3","Q13618","CUL3",331,-0.12013061422988,0.020531060058341,1.20715810794476e-08,4.85232431987889e-07,297,-0.0268047210665732,0.0536364128235511,0.617629779167814,0.863901716298744,628,-0.1082,0.0192,1.65958690743756e-08,3.02452681732582e-07
"X5601.2","N-acetylmuramoyl-L-alanine amidase","PGRP-L","Q96PD5","PGLYRP2",332,-0.121438786375499,0.0208161047071426,1.32233432011401e-08,5.2643974023566e-07,297,-0.0272692737280636,0.0278549900505161,0.328406649826359,0.662056125426965,629,-0.0877,0.0167,1.44543977074593e-07,1.79159551987845e-06
"X9361.7","Protocadherin alpha-C2","PCDC2","Q9Y5I4","PCDHAC2",328,0.118794847600052,0.0203618459919677,1.33415325937426e-08,5.2643974023566e-07,297,0.0897812605931363,0.0321347427500371,0.00555330268375497,0.0711572056770527,625,0.1105,0.0172,1.3182567385564e-10,7.17699016776088e-09
"X3603.60","C-type lectin domain family 7 member A","CLC7A","Q9BXN2","CLEC7A",332,0.10884458349765,0.0187208584337631,1.47200011534687e-08,5.7083366260834e-07,297,0.112290421173436,0.0323537175517537,0.000597740387282285,0.0219528059044312,629,0.1097,0.0162,1.28824955169313e-11,1.1543252753817e-09
"X18927.14","Retinoic acid early transcript 1G protein","RET1G","Q6H3X3","RAET1G",329,-0.0588931540099713,0.0101271556760693,1.4732047558597e-08,5.7083366260834e-07,297,-0.0534183530800473,0.0207400553016853,0.0104998670061842,0.101028921685902,626,-0.0578,0.0091,2.08929613085404e-10,9.98451406533692e-09
"X11692.21","SHC-transforming protein 4","SHC4","Q6S5L8","SHC4",332,0.0882695895149119,0.0151878763150612,1.4898965476937e-08,5.72146879609875e-07,297,0.09728868803815,0.0261275380944699,0.000235795520051467,0.0175145610714196,629,0.0905,0.0131,5.37031796370253e-12,5.92249681073964e-10
"X2431.17","Cathepsin G","Cathepsin G","P08311","CTSG",332,0.138903838438741,0.0239374722500175,1.56469291862053e-08,5.95552587874947e-07,297,0.127394482121702,0.0342972585869242,0.000244121098113415,0.0175145610714196,629,0.1351,0.0196,5.75439937337157e-12,6.18741792621778e-10
"X4930.21","Stanniocalcin-1","Stanniocalcin-1","P52823","STC1",329,0.204706493990792,0.0352981459800404,1.6062040855995e-08,6.05989804575741e-07,297,0.222228923460078,0.0386566474722667,2.26886806029528e-08,4.879200763665e-05,626,0.2127,0.0261,3.38844156139202e-16,2.42894785925785e-13
"X17852.5","Protein phosphatase methylesterase 1","PPME1","Q9Y570","PPME1",331,-0.111694349706571,0.0193044549097978,1.71780780135025e-08,6.42460117704994e-07,297,-0.0340173712048863,0.0495094811497834,0.492574459059447,0.788601821066327,628,-0.1014,0.018,1.69824365246175e-08,3.08191812204134e-07
"X7778.104","Caspase recruitment domain-containing protein 19","BINCA","Q96LW7","CARD19",332,0.0504891321038228,0.00873105450152088,1.74352284797206e-08,6.46456186993779e-07,297,0.0634461765855595,0.0154205712300948,5.05871780055706e-05,0.00947293477910035,629,0.0536,0.0076,1.65958690743756e-12,2.30254299641579e-10
"X2838.53","Matrix metalloproteinase-17","MMP-17","Q9ULZ9","MMP17",332,0.141456434447042,0.024489908542241,1.80653443739037e-08,6.64094411556921e-07,297,0.137179945153364,0.0409297652361975,0.000909679604692936,0.0277923444868058,629,0.1403,0.021,2.45470891568503e-11,1.9195823720657e-09
"X15365.41","Adhesion G protein-coupled receptor B3","BAI3","O60242","ADGRB3",331,0.0569533681529243,0.00986298054590643,1.82726098328036e-08,6.66021143143121e-07,297,0.073241585813408,0.020304506835812,0.000364227426645322,0.0189948375597217,628,0.0601,0.0089,1.28824955169313e-11,1.1543252753817e-09
"X18231.147","Prion-like protein doppel","PRND","Q9UKY0","PRND",327,-0.070511972318177,0.0122143632162346,1.86179059646668e-08,6.729043155801e-07,297,-0.0389535229801384,0.0195500515690332,0.0472499408463592,0.240696044767436,624,-0.0617,0.0104,2.63026799189538e-09,6.89803819094027e-08
"X12976.49","Vinexin b","Vinexin b","O60504","SORBS3",328,0.0605844222119571,0.010505112075993,1.91509271892434e-08,6.86401148674466e-07,297,0.0329221403541964,0.0169152657334022,0.0525813015862724,0.257301153181496,625,0.0529,0.0089,3.09029543251359e-09,7.77272552938068e-08
"X6291.55","Calsyntenin-3","Alcadein-beta","Q9BQT9","CLSTN3",332,0.189184510375356,0.0328749282774078,2.02704397917179e-08,7.20521996232882e-07,297,0.124987897843037,0.0373197872073382,0.000917580310887335,0.0277923444868058,629,0.1611,0.0247,6.45654229034656e-11,3.9112096325043e-09
"X3796.79","Angiopoietin-related protein 4","ANGL4","Q9BY76","ANGPTL4",332,0.0850145580413235,0.0147813418497192,2.06210070811875e-08,7.24121206785976e-07,297,0.0909041643766085,0.025091398050324,0.000343631400747148,0.0186422145412815,629,0.0865,0.0127,1.09647819614318e-11,1.07180743672996e-09
"X14028.22","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha","P3C2A","O00443","PIK3C2A",328,-0.050233595733228,0.00873239636641041,2.07084186083876e-08,7.24121206785976e-07,297,-0.0219994336077073,0.011662050208695,0.060234989021579,0.274567611619712,625,-0.0401,0.007,9.77237220955811e-09,1.8847969898345e-07
"X15580.2","Ephrin type-A receptor 7","EPHA7","Q15375","EPHA7",330,0.0671538382181599,0.0116859906857222,2.12810677704823e-08,7.33206313919196e-07,297,0.0299666873602744,0.0191458958852383,0.118628539416785,0.399673612054984,627,0.0571,0.01,1.07151930523761e-08,2.02131777711708e-07
"X5112.73","OX-2 membrane glycoprotein","OX2G","P41217","CD200",330,0.069901299198204,0.0121646207202728,2.13091814089513e-08,7.33206313919196e-07,297,0.0451136143540687,0.0157806652184213,0.00455987506767444,0.0636753982664538,627,0.0607,0.0096,3.01995172040202e-10,1.32538901524991e-08
"X9053.16","Cysteine-rich protein 2","CRIP2","P52943","CRIP2",327,0.0818315277764875,0.0142474778145019,2.17827959663518e-08,7.43554011518088e-07,297,0.0928498102081474,0.0274023832306963,0.000800023775447684,0.0260674413500037,624,0.0842,0.0126,2.75422870333816e-11,2.04240304363059e-09
"X7197.2","DnaJ homolog subfamily C member 15","DJC15","Q9Y5T4","DNAJC15",331,0.0606504406368935,0.010598959766503,2.4164968925758e-08,8.18374262595946e-07,297,0.0218070833023205,0.0137572900374295,0.114023029061844,0.391391099756577,628,0.0462,0.0084,3.80189396320561e-08,5.94616215845358e-07
"X13941.82","Phenylalanine--tRNA ligase, mitochondrial","SYFM","O95363","FARS2",328,-0.0486240390964012,0.00850482278462035,2.50114437615694e-08,8.40423590769609e-07,297,-0.0348530574187117,0.0158874709697813,0.0290445250079531,0.178969200657889,625,-0.0456,0.0075,1.23026877081238e-09,3.70026991836647e-08
"X11545.9","Tumor necrosis factor receptor superfamily member 14","HVEM","Q92956","TNFRSF14",325,-0.055042443607834,0.00963284004276915,2.56314598921599e-08,8.54580689892866e-07,297,0.00575645325268042,0.0205724388780905,0.779819117601072,0.931913536568123,622,-0.0441,0.0087,4.26579518801593e-07,4.38927873293218e-06
"X5121.3","Semaphorin-6B","SEM6B","Q9H3T3","SEMA6B",325,0.10666283202075,0.018674133548237,2.59397478425586e-08,8.57925520248853e-07,297,0.0702309167182319,0.024896030125306,0.0051171938881071,0.067729652588972,622,0.0935,0.0149,3.80189396320561e-10,1.58756756657741e-08
"X12521.3","Cyclin-dependent kinase 4 inhibitor C","CDN2C","P42773","CDKN2C",327,-0.0564984019928468,0.00989724314569481,2.62676421526003e-08,8.57925520248853e-07,297,-0.0181899339166041,0.0155054872596512,0.241703498668516,0.569002051326375,624,-0.0454,0.0083,5.24807460249772e-08,7.67754043038868e-07
"X7262.191","Carbohydrate sulfotransferase 14","CHSTE","Q8NCH0","CHST14",332,0.0716010337274742,0.0125488962680832,2.63301949948497e-08,8.57925520248853e-07,297,0.0111333375062385,0.0103372478587395,0.282367045637201,0.610784866683103,629,0.0356,0.008,8.31763771102671e-06,5.58099216772635e-05
"X2645.54","Protein kinase C zeta type","PKC-Z","Q05513","PRKCZ",332,0.136906813054038,0.0240557164909075,2.84475670516644e-08,9.1469405125735e-07,297,0.125853999789419,0.0362410789553965,0.000593529054361047,0.0219528059044312,629,0.1335,0.02,2.69153480392691e-11,2.0309282792438e-09
"X7196.21","Interferon omega-1","IFN-w","P05000","IFNW1",332,0.06706478886923,0.0117845526726541,2.84977918782806e-08,9.1469405125735e-07,297,0.0276906482025414,0.0221125334077217,0.211480523693799,0.535360642970588,629,0.0584,0.0104,1.99526231496888e-08,3.50270335374741e-07
"X6447.73","Pentraxin-related protein PTX3","PTX3","P26022","PTX3",331,0.0683820883022422,0.0120229798091331,2.90700798072897e-08,9.261512092678e-07,297,0.0480866693530497,0.0152782059524291,0.00181819009349591,0.0395461328449013,628,0.0606,0.0094,1.41253754462276e-10,7.50039997459565e-09
"X5100.53","Lysosome membrane protein 2","LIMP II","Q14108","SCARB2",332,0.0686858952887207,0.0120809254097502,2.93316649523647e-08,9.27222761929615e-07,297,0.0453271484801648,0.0166007417314136,0.00671100237986033,0.0768341454774947,629,0.0606,0.0098,5.49540873857625e-10,2.020149827745e-08
"X17789.1","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","NADC","Q15274","QPRT",330,0.0584206032476083,0.010277078138806,2.96176896642345e-08,9.27222761929615e-07,297,0.0273611991614079,0.0131065596207853,0.0377039486098359,0.209381268199198,627,0.0466,0.0081,8.31763771102671e-09,1.66391440907562e-07
"X3685.53","Membrane frizzled-related protein","MFRP","Q9BY79","MFRP",332,0.0944614395585697,0.0166222958804143,2.97504629496133e-08,9.27222761929615e-07,297,0.0920906297128817,0.0320261525333612,0.00433197227393994,0.0629453133453232,629,0.094,0.0148,1.90546071796324e-10,9.64163123289402e-09
"X9993.11","Zinc finger protein 264","ZN264","O43296","ZNF264",332,0.0873483834888208,0.0153921692912732,3.10346132957309e-08,9.60286847373659e-07,297,0.0867152785246612,0.0245246930148312,0.000472778674154799,0.0209631038921628,629,0.0872,0.013,2.29086765276777e-11,1.85906071218003e-09
"X9081.39","Zinc transporter 3","ZNT3","Q99726","SLC30A3",325,-0.0929559012782571,0.0163874561172976,3.19779332321006e-08,9.82407791651891e-07,297,-0.0238540309226568,0.0193512603745142,0.218687816125005,0.545577898581001,622,-0.0641,0.0125,2.95120922666638e-07,3.24633014933302e-06
"X7267.2","Serine palmitoyltransferase 2","LCB2","O15270","SPTLC2",332,0.102744728946474,0.0181300345384965,3.23386046067075e-08,9.86442116407439e-07,297,0.074627295339335,0.0232784782405521,0.0014965521604587,0.0363272319765617,629,0.0921,0.0143,1.17489755493953e-10,6.4785056202499e-09
"X10014.31","Zinc finger protein SNAI2","SLUG","O43623","SNAI2",325,0.0802939886182858,0.0141842449323334,3.40012498936933e-08,1.02985475910405e-06,297,0.0693303392826182,0.0201361787920202,0.000659600906072067,0.0232536352214423,622,0.0767,0.0116,3.80189396320561e-11,2.63741063479796e-09
"X2598.9","Tumor necrosis factor receptor superfamily member 9","4-1BB","Q07011","TNFRSF9",331,0.0753335157261184,0.0133193596594146,3.43885044072751e-08,1.03229504221778e-06,297,-0.0110014642226435,0.0119931064373386,0.359736879739757,0.692131200476043,628,0.0277,0.0089,0.00190546071796325,0.00565979733975133
"X2833.20","Kallikrein-4","Kallikrein 4","Q9Y5K2","KLK4",332,0.0836785143376973,0.0147984367079452,3.45618428457011e-08,1.03229504221778e-06,297,0.0275306601157195,0.0189032759065948,0.146361202272677,0.448681062704764,629,0.0623,0.0117,8.70963589956081e-08,1.17429918507872e-06
"X9366.54","Interleukin-21 receptor","IL-21 sR","Q9HBE5","IL21R",331,0.105968245944281,0.0187506867398635,3.52187496243302e-08,1.04466098023617e-06,297,0.0624211652169425,0.0230939415737572,0.00727723560518773,0.0807647114277458,628,0.0887,0.0146,1.12201845430197e-09,3.4225541645055e-08
"X3445.53","Interleukin-15 receptor subunit alpha","IL-15 Ra","Q13261","IL15RA",332,0.113177862211715,0.0200332357270321,3.54971732510217e-08,1.04570782296332e-06,297,-0.0109354854351022,0.0360008305764101,0.761530500400015,0.926365370089218,629,0.0838,0.0175,1.65958690743756e-06,1.41624668430336e-05
"X8242.9","C-type lectin domain family 2 member L","CLC2L","P0C7M8","CLEC2L",331,0.058361035945398,0.0103322605603623,3.57827924176456e-08,1.04695095366186e-06,297,0.0141399969745473,0.0154661276029978,0.361339348398344,0.692709903225717,628,0.0447,0.0086,1.94984459975805e-07,2.27888087596722e-06
"X3189.61","Enteropeptidase","Enterokinase","P98073","TMPRSS15",332,0.111693010132479,0.019786306374183,3.63596770683567e-08,1.05664169642569e-06,297,0.0750362013409668,0.0208236209341092,0.000369283860259163,0.0189948375597217,629,0.0943,0.0143,4.89778819368446e-11,3.1917253062177e-09
"X6538.90","Uncharacterized protein KIAA2013","K2013","Q8IYS2","KIAA2013",332,0.100206217149029,0.0177591625173398,3.68349944935771e-08,1.06162184495109e-06,297,0.0507263687131823,0.0200917644034404,0.0121101697717175,0.110075894679932,629,0.0785,0.0133,3.63078054770102e-09,8.67554840870115e-08
"X5013.2","Chloride intracellular channel protein 1","NCC27","O00299","CLIC1",332,-0.106757392561072,0.0189261257066849,3.71803532130741e-08,1.06162184495109e-06,297,-0.00686563868685746,0.0529526131035575,0.896927949917944,0.970836362697001,629,-0.0954,0.0178,8.51138038202376e-08,1.15117757934227e-06
"X12530.14","Cyclin-dependent kinases regulatory subunit 1","CKS-1","P61024","CKS1B",332,-0.0738366864398649,0.0130909648950696,3.72715411735911e-08,1.06162184495109e-06,297,-0.0501461147710003,0.027870005576013,0.0730093395125198,0.305646226042848,629,-0.0696,0.0118,4.36515832240167e-09,1.00398641415238e-07
"X4553.65","Hepatoma-derived growth factor-related protein 2","HDGR2","Q7Z4V5","HDGFL2",332,0.0737034922354749,0.0130745050968643,3.78842121716958e-08,1.07197366151621e-06,297,0.0787709403431092,0.0224567759500596,0.000523475220705431,0.0214381766460244,629,0.075,0.0113,3.23593656929628e-11,2.35894291263446e-09
"X16845.15","Myelin protein zero-like protein 1","MPZL1","O95297","MPZL1",330,0.0612834030299531,0.0108732677224785,3.82689108457914e-08,1.07578160488725e-06,297,0.0135820364925057,0.0158724004134042,0.392866935991823,0.717839031717533,627,0.046,0.009,2.81838293126445e-07,3.14037953040633e-06
