"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X14662.6","Myeloid zinc finger 1","MZF1","P28698","MZF1",323,-0.12349158016576,0.0182601645771744,6.67408744576301e-11,3.15442308837656e-09,297,-0.0600024067831195,0.0206263752294796,0.00390522653009074,0.014554921408943,620,-0.0956,0.0137,2.69153480392691e-12,4.01954555267002e-11
"X12420.10","Glycerol-3-phosphate dehydrogenase 1-like protein","GPD1L","Q8N335","GPD1L",331,-0.108728060360803,0.0161217971029978,7.2046368718908e-11,3.33309128435028e-09,297,-0.021577043735902,0.0198657809607817,0.278315411214634,0.409121775867891,628,-0.0741,0.0125,3.16227766016838e-09,2.56138535148478e-08
"X6291.55","Calsyntenin-3","Alcadein-beta","Q9BQT9","CLSTN3",332,0.193702189050131,0.0287248019464768,7.20710275388459e-11,3.33309128435028e-09,297,0.164739016491222,0.024931197168081,1.85624851956219e-10,8.83428787921669e-09,629,0.1772,0.0188,4.89778819368448e-21,3.45334213459622e-19
"X6624.94","Protein Wnt-11","WNT11","O96014","WNT11",331,0.0414100172795194,0.00614253425204831,7.32043156749275e-11,3.34948682678578e-09,297,0.0312322590386328,0.0106757394860068,0.0037093915782988,0.0139215472759713,628,0.0389,0.0053,2.81838293126445e-13,5.05077707807017e-12
"X6321.65","Protocadherin gamma-A10","PCDGA","Q9Y5H3","PCDHGA10",327,0.21269848509101,0.0315680553374261,7.62208286623707e-11,3.4507977271248e-09,297,-0.0201003111458288,0.0264535208482164,0.447968339854201,0.585448748013649,624,0.0759,0.0203,0.000181970085860998,0.000527750060207791
"X2666.53","Decorin","Bone proteoglycan II","P07585","DCN",332,0.106348970703126,0.0158173296187414,8.12038289643558e-11,3.60848885336656e-09,297,0.104326321989134,0.0166035482137842,1.20597449204021e-09,4.3587363783739e-08,629,0.1054,0.0115,3.54813389233576e-20,2.14936955928678e-18
"X5280.68","Mitochondrial glutamate carrier 2","GHC2","Q9H1K4","SLC25A18",331,0.0855439581529749,0.0127243078416512,8.19006272646011e-11,3.60848885336656e-09,297,0.087935657936969,0.023935431176751,0.000284301399218687,0.00161529764602321,628,0.0861,0.0112,1.86208713666287e-14,4.26001956105691e-13
"X18228.30","Nucleolar protein 16","NOP16","Q9Y3C1","NOP16",331,0.0825363345499514,0.0122781211976587,8.22208573889614e-11,3.60848885336656e-09,297,0.073785679860394,0.0132591119674579,5.9532930804299e-08,1.15860242257597e-06,628,0.0785,0.009,2.95120922666638e-18,1.41035009821023e-16
"X7763.25","Cadherin-11","Cadherin-11","P55287","CDH11",325,-0.067815403835588,0.0100899574647468,8.50268845552518e-11,3.69394576234483e-09,297,-0.0460936756248465,0.0446934859096283,0.303243082954038,0.436057672947281,622,-0.0668,0.0098,1.17489755493953e-11,1.50842817426714e-10
"X10882.12","Desmocollin-1","Desmocollin-1","Q08554","DSC1",330,-0.0350480930588086,0.00522460514234773,8.98027913013519e-11,3.83306050231672e-09,297,-0.0119996465720978,0.0262349928308956,0.64773140499665,0.752943992673133,627,-0.0342,0.0051,2.57039578276886e-11,3.14070234707071e-10
"X11692.21","SHC-transforming protein 4","SHC4","Q6S5L8","SHC4",332,0.0891417970663841,0.0132919567605714,9.00114184454751e-11,3.83306050231672e-09,297,0.0785279143484442,0.0182275326835812,2.25360286805752e-05,0.000187843913478981,629,0.0855,0.0107,1.77827941003892e-15,5.23861626203932e-14
"X5121.3","Semaphorin-6B","SEM6B","Q9H3T3","SEMA6B",325,0.108876285040277,0.0162530695415393,9.71641754797656e-11,4.09708939939678e-09,297,0.00385399831298747,0.0177378776935652,0.828146257379858,0.891355618866559,622,0.0609,0.012,3.63078054770101e-07,1.8951440698619e-06
"X3835.11","Toll-like receptor 2","TLR2","O60603","TLR2",331,0.0556497198008003,0.00833743727766577,1.09364609905881e-10,4.52782435852386e-09,297,-0.0259951526738381,0.00980248266370739,0.00844302306633674,0.0273857030228615,628,0.0214,0.0064,0.000758577575029184,0.00189468185261354
"X8841.65","Cartilage intermediate layer protein 2","CILP2","Q8IUL8","CILP2",332,-0.136612567347948,0.0204700228911091,1.09484708971514e-10,4.52782435852386e-09,297,-0.0884028364439742,0.0215611262492313,5.36300446692391e-05,0.000393862619174786,629,-0.1138,0.0148,1.81970085860998e-14,4.20781365208685e-13
"X11567.23","Zinc finger protein 10","ZNF10","P21506","ZNF10",331,0.0715449867850037,0.0107529080077995,1.24089674050506e-10,5.08294941039263e-09,297,0.0667944511152741,0.00989275277445124,7.91422742844734e-11,4.15110880118927e-09,628,0.069,0.0073,2.69153480392691e-21,1.99591227442925e-19
"X2794.60","Superoxide dismutase [Cu-Zn]","SOD","P00441","SOD1",332,0.126979623607055,0.019108464135807,1.29882305102751e-10,5.27003579478238e-09,297,0.14395463029296,0.0231783289222992,1.81683499930928e-09,5.87534385866858e-08,629,0.1338,0.0147,1.09647819614318e-19,6.12461392417121e-18
"X5261.13","Abelson tyrosine-protein kinase 2","ABL2","P42684","ABL2",332,0.0719886080121489,0.0108465201814953,1.36376754655101e-10,5.48183571749149e-09,297,0.0550155143346428,0.0139412695359374,9.95910525465671e-05,0.000664094755043078,629,0.0656,0.0086,1.81970085860998e-14,4.20781365208685e-13
"X12516.13","Transcriptional enhancer factor TEF-3","TEAD4","Q15561","TEAD4",332,0.0586203575598278,0.00883773583883849,1.39719605834819e-10,5.56420393236626e-09,297,0.0153261870834148,0.0094471256525649,0.105819383479395,0.200557244541493,629,0.0384,0.0065,2.63026799189538e-09,2.1548157396461e-08
"X9897.9","DNA replication licensing factor MCM6","MCM6","Q14566","MCM6",329,0.047710227765989,0.00719870682775541,1.46057980940014e-10,5.76326033048624e-09,297,0.0160319995942415,0.00938952889768132,0.0888080298861213,0.175534621571787,626,0.036,0.0057,3.01995172040202e-10,3.00666952533544e-09
"X9937.7","Gap junction alpha-1 protein","CXA1","P17302","GJA1",332,0.0778199362923218,0.0117716755111332,1.59442820132275e-10,6.23421426717195e-09,297,0.0645550808787512,0.0120632750699886,1.77146298244288e-07,2.97619620604954e-06,629,0.0713,0.0084,2.45470891568503e-17,1.01516375445782e-15
"X13460.4","Chondroadherin","CHAD","O15335","CHAD",329,-0.252790895569793,0.0382452762803027,1.62437667940997e-10,6.29409378211016e-09,297,-0.116519974546194,0.0301658169588187,0.000138290670339629,0.000869573352530328,626,-0.1688,0.0237,1.02329299228075e-12,1.65458013526298e-11
"X15523.9","Delta-aminolevulinic acid dehydratase","HEM2","P13716","ALAD",332,-0.174378759862391,0.0264122932684916,1.67799927854815e-10,6.44381687235321e-09,297,-0.0914701865596243,0.0407472167079747,0.0255307779541103,0.0663892841479011,629,-0.1498,0.0222,1.38038426460289e-11,1.75133708615251e-10
"X18276.34","T-cell leukemia/lymphoma protein 1B","TCL1B","O95988","TCL1B",331,0.102621820843533,0.0155545716845318,1.73199263724949e-10,6.53834821565911e-09,297,0.114851566719394,0.015324586562761,8.04464139581334e-13,8.85281456216767e-11,628,0.1088,0.0109,2.08929613085404e-23,2.80814458087601e-21
"X9118.7","PH and SEC7 domain-containing protein 2","PSD2","Q9BQI7","PSD2",328,-0.115398028779411,0.0174858246990428,1.73301952240209e-10,6.53834821565911e-09,297,-0.108685381112004,0.0263915414003675,4.98048512546558e-05,0.00037189351605256,625,-0.1134,0.0146,7.41310241300916e-15,1.9207080408646e-13
"X3520.58","Transforming growth factor beta-3","TGF-b3","P10600","TGFB3",331,0.10989706061523,0.0166645365326311,1.76171871861284e-10,6.58882800761202e-09,297,0.0698076122702151,0.00949550439819665,1.99397820093497e-12,1.78558976809021e-10,628,0.0796,0.0083,4.78630092322638e-22,4.47519136321667e-20
"X3067.67","Growth/differentiation factor 9","GDF-9","O60383","GDF9",332,0.127135363647764,0.0193074916094165,1.86067197404131e-10,6.88305637968986e-09,297,0.137988733832653,0.019323687150187,7.44367298491257e-12,5.33587291801816e-10,629,0.1326,0.0137,2.88403150312661e-22,2.95338559403513e-20
"X13941.82","Phenylalanine--tRNA ligase, mitochondrial","SYFM","O95363","FARS2",328,-0.0487795045887253,0.00740602364385117,1.87239617861826e-10,6.88305637968986e-09,297,-0.0404834945831123,0.0110077715798116,0.000280234877407141,0.00159641087116306,625,-0.0462,0.0061,5.62341325190349e-14,1.19144336928261e-12
"X3809.1","Fibroblast growth factor receptor 3","FGFR-3","P22607","FGFR3",332,0.101743014396933,0.0154824824521068,2.0129296314931e-10,7.28841360135473e-09,297,-0.133568012775852,0.0285586423632062,4.46292146172543e-06,4.75124386308938e-05,629,0.0483,0.0136,0.00038904514499428,0.00103930631591329
"X6896.3","Transmembrane protein C1orf162","CA162","Q8NEQ5","C1orf162",332,-0.239915753575912,0.0365102546386752,2.01655712290447e-10,7.28841360135473e-09,297,-0.00165993755993875,0.0190129924930364,0.930488780658038,0.959685741668083,629,-0.0525,0.0169,0.00186208713666287,0.00421739693248394
"X8462.18","Somatotropin","HGH","P01241","GH1",327,0.078472091905943,0.0119526241776274,2.131250080874e-10,7.63875549819923e-09,297,0.00644903006584684,0.0132186325920322,0.626006309828535,0.7357191101777,624,0.0461,0.0089,2.04173794466953e-07,1.13309869677724e-06
"X19212.4","Deleted in malignant brain tumors 1 protein","DMBT1","Q9UGM3","DMBT1",328,0.0733701623926328,0.0111833444696793,2.18095220909976e-10,7.75229376143642e-09,297,0.0146721529427703,0.013049063923363,0.261776961554444,0.391482166775266,625,0.0485,0.0085,1.09647819614319e-08,8.00671090256679e-08
"X3042.7","Myoglobin","Myoglobin","P02144","MB",320,0.193943277553132,0.0295923234482421,2.34733296523179e-10,8.27531072414912e-09,297,0.0579009519498452,0.0314888445033557,0.0669669293712678,0.141493372864132,617,0.1301,0.0216,1.58489319246111e-09,1.3606039163224e-08
"X12341.8","Dual specificity protein phosphatase 6","DUS6","Q16828","DUSP6",331,-0.0569818840059126,0.00871727976451879,2.48271172701137e-10,8.68141718526496e-09,297,-0.0352642561407057,0.0106546597341708,0.0010513445886331,0.00484655206399889,628,-0.0483,0.0067,8.31763771102671e-13,1.37065746341478e-11
"X15620.4","Neuroligin-1","NLGN1","Q8N2Q7","NLGN1",332,0.0803241642138592,0.0123139319471323,2.6797373530793e-10,9.29479867386618e-09,297,0.0123078761880137,0.0111578798001165,0.270909943588222,0.401372258826367,629,0.043,0.0083,2.04173794466953e-07,1.13309869677724e-06
"X5070.76","Tumor necrosis factor receptor superfamily member 6B","DcR3","O95407","TNFRSF6B",331,0.0847387562151393,0.0130019419358337,2.7810011182886e-10,9.56886864780742e-09,297,0.0272215908840511,0.0105481856426438,0.0103502011317593,0.0324698869932143,628,0.0501,0.0082,1e-09,8.96041666666667e-09
"X5223.59","Glucokinase regulatory protein","GCKR","Q14397","GCKR",332,0.0669841384065967,0.0102975041920144,2.98151840074214e-10,1.0138750227419e-08,297,0.0439890353054347,0.0161628227767355,0.00688789374839851,0.0230543431998926,629,0.0603,0.0087,3.71535229097173e-12,5.34439137239779e-11
"X3654.27","BMP-binding endothelial regulator protein","BMPER","Q8N8U9","BMPER",331,0.0954427430022008,0.0146725480814059,2.99377186440876e-10,1.0138750227419e-08,297,-0.0429290619360655,0.0136155695732666,0.00178518692358072,0.00760206827556503,628,0.0211,0.01,0.0346736850452532,0.0565320391886406
"X5822.22","Glial cell line-derived neurotrophic factor","GDNF","P39905","GDNF",332,0.0889408084623685,0.0136940561837329,3.16267583609442e-10,1.06270849773766e-08,297,0.0893026768070765,0.0109751964790075,1.19097749787785e-14,7.31770602624662e-12,629,0.0892,0.0086,2.18776162394955e-25,7.23812518815925e-23
"X5008.51","Superoxide dismutase [Mn], mitochondrial","Mn SOD","P04179","SOD2",328,-0.0664643790775182,0.0102388118174553,3.27744057988154e-10,1.09273425845508e-08,297,-0.0444008572826996,0.0135127272948622,0.00114118634640008,0.00519940940240121,625,-0.0584,0.0082,8.128305161641e-13,1.34460925000838e-11
"X6454.38","Rho GDP-dissociation inhibitor 1","Rho-GDIa","P52565","ARHGDIA",332,0.0888628386692679,0.0137071270853106,3.39097653744538e-10,1.12189154519635e-08,297,0.126398969698361,0.014917996109903,1.20815234487135e-15,1.93276593219362e-12,629,0.106,0.0101,8.128305161641e-26,3.17816731820163e-23
"X2750.3","Apolipoprotein A-I","Apo A-I","P02647","APOA1",326,-0.113601540421901,0.0175322014801276,3.53996582346567e-10,1.16224374097144e-08,297,-0.0455056383048891,0.019185320843967,0.0183475056063491,0.0516106092955575,623,-0.0826,0.0129,1.73780082874938e-10,1.827452656345e-09
"X9576.58","Motor neuron and pancreas homeobox protein 1","MNX1","P50219","MNX1",330,0.0605824674782336,0.00935790830716419,3.60267972851698e-10,1.17104915006352e-08,297,0.0497345999679188,0.0118231419623762,3.45672250431727e-05,0.000272795660386579,627,0.0564,0.0073,1.51356124843621e-14,3.6367748209632e-13
"X8869.5","Butyrophilin subfamily 2 member A1","BT2A1","Q7KYR7","BTN2A1",332,0.0573409172606361,0.00886051472633488,3.6263536957071e-10,1.17104915006352e-08,297,0.0308107694420097,0.00835687986237547,0.000270782440919286,0.00155284703785847,629,0.0433,0.0061,1.0715193052376e-12,1.71962855665184e-11
"X6921.24","Beta-1,4-galactosyltransferase 3","B4GT3","O60512","B4GALT3",332,0.0722264394750631,0.0111624677553533,3.6484674752037e-10,1.17104915006352e-08,297,0.0512870884631994,0.0109544476377429,4.3653008339346e-06,4.65884835899571e-05,629,0.0616,0.0078,3.46736850452531e-15,9.6838648947814e-14
"X9081.39","Zinc transporter 3","ZNT3","Q99726","SLC30A3",325,-0.0929849494996124,0.0143785130697916,3.82664770346575e-10,1.21914161278564e-08,297,-0.041694823650054,0.0134183950296096,0.00207468415553106,0.00861314339086785,622,-0.0656,0.0098,2.34422881531992e-11,2.88072232419742e-10
"X2950.57","Insulin-like growth factor-binding protein 4","IGFBP-4","P22692","IGFBP4",314,0.126909175999988,0.019619334561346,3.96377692892761e-10,1.25041858796233e-08,297,0.0611124397477888,0.0184749638563724,0.00105823279849528,0.00486787087307829,611,0.092,0.0135,7.76247116628693e-12,1.04988643038365e-10
"X9026.40","Butyrophilin-like protein 8","BTNL8","Q6UX41","BTNL8",331,0.0578102161893644,0.00895432821988631,3.98296550920341e-10,1.25041858796233e-08,297,0.0520253469808952,0.0136598456839529,0.000170462357835531,0.00104736943007231,628,0.0561,0.0075,7.07945784384137e-14,1.47095401866482e-12
"X3366.51","Extracellular matrix protein 1","ECM1","Q16610","ECM1",328,-0.0709856474796434,0.0109993620704568,4.08808043766855e-10,1.27411840307336e-08,297,-0.0243872319728428,0.0134330094105248,0.070480836412404,0.146858718906611,625,-0.0523,0.0085,8.128305161641e-10,7.43826393621658e-09
"X5357.60","Neuroligin-4, X-linked","NLGNX","Q8N0W4","NLGN4X",331,0.0792221158682518,0.0122984141814814,4.33395576157156e-10,1.34103192305894e-08,297,0.00376252112496318,0.011873721831599,0.751563392541809,0.831397672665206,628,0.0402,0.0085,2.57039578276886e-06,1.12693906846982e-05
"X12534.10","Calcium-binding and coiled-coil domain-containing protein 2","CACO2","Q13137","CALCOCO2",332,0.0628950980721211,0.00977051575302496,4.43053982143348e-10,1.36112512657039e-08,297,0.0198627539009237,0.0129895008115046,0.127316217552059,0.230660089170769,629,0.0473,0.0078,1.3182567385564e-09,1.14773729403463e-08
"X11254.13","Papilin","PPN","O95428","PAPLN",330,0.0681460813089207,0.0106247794554252,5.11365297152829e-10,1.55984549152788e-08,297,0.0797779287552836,0.0101018198451039,5.87279255112856e-14,1.94299082787723e-11,627,0.0743,0.0073,3.54813389233576e-24,5.65204587812448e-22
"X2598.9","Tumor necrosis factor receptor superfamily member 9","4-1BB","Q07011","TNFRSF9",331,0.0749566902892592,0.0116911890686912,5.1693280812807e-10,1.56572394912594e-08,297,-0.00105752885956768,0.0084429704842407,0.900407732357807,0.938825128938407,628,0.025,0.0068,0.000263026799189538,0.000736509286011851
"X3143.3","T-cell surface glycoprotein CD4","sCD4","P01730","CD4",332,0.107163895430636,0.0167318590479888,5.35186222391756e-10,1.60844608634723e-08,297,0.124274966443783,0.0154368958232922,2.12341325837358e-14,1.1416000530331e-11,629,0.1164,0.0113,1.07151930523761e-24,2.35152796478956e-22
"X2695.25","Platelet endothelial cell adhesion molecule","PECAM-1","P16284","PECAM1",332,0.0956869721974923,0.014944853181193,5.41789210730218e-10,1.60844608634723e-08,297,0.141979453328767,0.0179078490195633,4.78581993179978e-14,1.72437321924076e-11,629,0.1147,0.0115,1.58489319246111e-23,2.19891149057266e-21
"X8249.124","ALK tyrosine kinase receptor","ALK","Q9UM73","ALK",331,0.0542187584139761,0.0084675113816061,5.42256876355145e-10,1.60844608634723e-08,297,0.040611335166998,0.0215925588729826,0.0609972673807074,0.132032836942336,628,0.0524,0.0079,2.95120922666639e-11,3.56549182131802e-10
"X17393.13","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","SCAD","P16219","ACADS",327,-0.0472222969690799,0.00737938289380089,5.63052639786579e-10,1.65869137241238e-08,297,-0.0108745736262698,0.011743531653052,0.355210490456756,0.491083355658794,624,-0.0369,0.0062,3.38844156139202e-09,2.71897148424386e-08
"X18302.204","Protein zwilch homolog","ZWILC","Q9H900","ZWILCH",330,-0.0607289936657872,0.00949484434338763,5.67328054777588e-10,1.65991698203973e-08,297,-0.00144023630132249,0.0115426476583707,0.900787662335362,0.9389936344412,627,-0.0368,0.0073,5.24807460249772e-07,2.66178878129041e-06
"X19169.88","Acidic fibroblast growth factor intracellular-binding protein","FIBP","O43427","FIBP",332,-0.177472144294769,0.027793923527576,5.9930499079392e-10,1.74162889554368e-08,297,-0.047979654653145,0.0266843403671427,0.0732062276762197,0.150886198529056,629,-0.1101,0.0192,1.07151930523761e-08,7.85111504570179e-08
"X10356.21","Transcription factor AP-1","c-Jun","P05412","JUN",331,-0.0503037380740559,0.00788089060007228,6.09492599755915e-10,1.7593474305706e-08,297,-0.00873945660631638,0.0123200558947023,0.478663943669894,0.612900750736593,628,-0.0382,0.0066,8.51138038202376e-09,6.35545955261878e-08
"X14051.54","Forkhead box protein C2","FOXC2","Q99958","FOXC2",331,0.0571527507197348,0.00895810371396881,6.20164401169224e-10,1.77821805961922e-08,297,0.0279657848562663,0.0135342025988837,0.0396843876401453,0.0931673314630267,628,0.0483,0.0075,1.0471285480509e-10,1.16374674035321e-09
"X9305.89","Interferon gamma receptor 2","INGR2","P38484","IFNGR2",332,0.0502948364029852,0.00789760984783377,6.61028678445174e-10,1.88283731522695e-08,297,-0.00993881649817191,0.00846191847188782,0.241141183307144,0.370145692149902,629,0.0223,0.0058,0.000114815362149688,0.000352226014697439
"X7104.71","Calcium-binding protein 7","CABP7","Q86V35","CABP7",317,-0.0762611792962916,0.0119773704991121,7.04212277862674e-10,1.99264276782063e-08,297,-0.0286802133871633,0.0328428241669096,0.383243249331919,0.521458151020748,614,-0.0707,0.0113,3.38844156139202e-10,3.29721428858531e-09
"X16850.5","Regulator of G-protein signaling 5","RGS5","O15539","RGS5",331,0.079955291852004,0.0125803718009205,7.14360257181368e-10,2.00814605629873e-08,297,0.0902981118902984,0.0139549475331421,4.12625397827364e-10,1.80437114281232e-08,628,0.0846,0.0093,1.38038426460289e-19,7.61158041289361e-18
